,GEO_LON,GEO_LAT,SERIOUSLY_INJURED,FATALITIES,INCIDENT_ID
25918,-105.0520162,39.729673999999996,0.0,0.0,1
25919,-105.05498359999999,39.65703906,0.0,0.0,1
25920,-104.92938980000001,39.76018124,3.0,0.0,1
25921,-105.06035759999999,39.65869825,0.0,0.0,1
25922,-104.70614090000001,39.83798666,0.0,0.0,1
25923,-105.05613319999999,39.66284705,0.0,0.0,1
25924,-105.05615520000002,39.64475534,0.0,0.0,1
25925,-104.7172047,39.83641629,0.0,0.0,1
25926,-104.9402273,39.77274063,0.0,0.0,1
25927,-105.0562602,39.67534425,0.0,0.0,1
25928,-104.7154005,39.83663214,0.0,0.0,1
25929,-104.7149003,39.83805084,0.0,0.0,1
25930,-105.05640890000002,39.67541619,0.0,0.0,1
25931,-105.05642879999999,39.68127752,0.0,0.0,1
25932,-104.7145162,39.83705451,0.0,0.0,1
25933,-105.05649199999999,39.66170085,0.0,0.0,1
25934,-105.05655039999999,39.78406338,0.0,0.0,1
25935,-104.7143667,39.8319666,0.0,0.0,1
25936,-105.05662,39.63919501,0.0,0.0,1
25937,-105.05665390000001,39.78401436,0.0,0.0,1
25938,-105.05674040000001,39.7838335,0.0,0.0,1
25939,-105.0567442,39.67971113,0.0,0.0,1
25940,-105.0568636,39.64785751,0.0,0.0,1
25941,-104.71348490000001,39.83217485,0.0,0.0,1
25942,-105.0569425,39.67530564,0.0,0.0,1
25943,-105.057043,39.66163155,0.0,0.0,1
25944,-105.0561203,39.67611516,0.0,0.0,1
25945,-105.05609550000001,39.65868223,0.0,0.0,1
25946,-105.05591229999999,39.79098165,0.0,0.0,1
25947,-105.06041689999999,39.79106992,0.0,0.0,1
25948,-105.0671998,39.66079363,0.0,0.0,1
25949,-105.06718390000002,39.6535651,1.0,0.0,1
25950,-104.94022,39.75583534,0.0,0.0,1
25951,-105.0724337,39.66747295,0.0,0.0,1
25952,-105.07258700000001,39.6633061,0.0,0.0,1
25953,-105.06728899999999,39.66417346,0.0,0.0,1
25954,-104.69902590000001,39.83301357,0.0,0.0,1
25955,-104.69852940000001,39.83719667,0.0,0.0,1
25956,-105.06632490000001,39.64486194,0.0,0.0,1
25957,-105.06497490000001,39.61858112,0.0,0.0,1
25958,-105.0651133,39.61573468,0.0,0.0,1
25959,-105.0657875,39.65194569,0.0,0.0,1
25960,-104.9402189,39.7559726,0.0,0.0,1
25961,-104.69605340000001,39.83232898,0.0,0.0,1
25962,-105.06593059999999,39.65580617,0.0,0.0,1
25963,-105.0660973,39.64377669,0.0,0.0,1
25964,-105.0669446,39.64976192,1.0,0.0,1
25965,-105.06617279999999,39.66777396,0.0,0.0,1
25966,-105.06625520000001,39.64465029,0.0,0.0,1
25967,-105.0663544,39.66770325,1.0,0.0,1
25968,-105.0672048,39.66458495,0.0,0.0,1
25969,-105.0664043,39.649836799999996,0.0,0.0,1
25970,-105.0664616,39.65666467,0.0,0.0,1
25971,-105.0664868,39.66754451,0.0,0.0,1
25972,-105.06661270000001,39.65289588,0.0,0.0,1
25973,-105.06661480000001,39.65255546,0.0,0.0,1
25974,-104.6946717,39.83202855,0.0,0.0,1
25975,-105.0667728,39.65687995,0.0,0.0,1
25976,-104.69997020000001,39.83295136,0.0,0.0,1
25977,-105.05533529999998,39.67552744,0.0,0.0,1
25978,-105.05508229999998,39.79056399,0.0,0.0,1
25979,-105.0578892,39.6671556,0.0,0.0,1
25980,-105.0552038,39.65928558,0.0,0.0,1
25981,-104.6807775,39.84545029,0.0,0.0,1
25982,-104.9402562,39.71119173,0.0,0.0,1
25983,-105.05844099999999,39.65453463,0.0,0.0,1
25984,-105.0596206,39.65842096,0.0,0.0,1
25985,-105.0596568,39.66057069,0.0,0.0,1
25986,-105.05968519999999,39.66171835,0.0,0.0,1
25987,-105.05978359999999,39.66754431,0.0,0.0,1
25988,-105.05990109999999,39.65390593,0.0,0.0,1
25989,-105.05991840000002,39.66587016,0.0,0.0,1
25990,-105.05996909999999,39.65608324,0.0,0.0,1
25991,-105.06016409999998,39.67541932,0.0,0.0,1
25992,-104.6792392,39.8481656,0.0,0.0,1
25993,-104.6785027,39.83838196,0.0,0.0,1
25994,-105.05716770000001,39.67678622,0.0,0.0,1
25995,-105.0574861,39.67756434,0.0,0.0,1
25996,-104.6824085,39.83782988,0.0,0.0,1
25997,-104.68248359999998,39.85122436,0.0,0.0,1
25998,-104.94028059999998,39.6920927,0.0,0.0,1
25999,-104.69289509999999,39.83015787,0.0,0.0,1
26000,-104.69289,39.82689375,0.0,0.0,1
26001,-105.0572639,39.66152806,0.0,0.0,1
26002,-104.6928863,39.83092373,0.0,0.0,1
26003,-105.05729129999999,39.64873763,0.0,0.0,1
26004,-105.05731829999999,39.68220055,0.0,0.0,1
26005,-105.0573205,39.64747763,0.0,0.0,1
26006,-105.05740719999999,39.65570025,0.0,0.0,1
26007,-104.69286720000001,39.83196405,0.0,0.0,1
26008,-105.0591774,39.6441545,0.0,0.0,1
26009,-105.05917420000002,39.66162858,0.0,0.0,1
26010,-104.6810508,39.85039908,0.0,0.0,1
26011,-105.05561399999999,39.66181558,0.0,0.0,1
26012,-104.70967390000001,39.83699742,0.0,0.0,1
26013,-104.940252,39.73578678,0.0,0.0,1
26014,-104.92937549999999,39.77548868,0.0,0.0,1
26015,-105.0552929,39.67549982,0.0,0.0,1
26016,-105.05532290000001,39.66009865,0.0,0.0,1
26017,-104.7512331,39.78211412,0.0,0.0,1
26018,-105.055881,39.66677466,0.0,0.0,1
26019,-105.0554308,39.65820203,0.0,0.0,1
26020,-104.94025259999998,39.76555644,0.0,0.0,1
26021,-104.94025490000001,39.73096059,0.0,0.0,1
26022,-105.0555841,39.78382365,0.0,0.0,1
26023,-105.05560919999999,39.78828471,0.0,0.0,1
26024,-104.940256,39.75086933,0.0,0.0,1
26025,-105.0590291,39.66777483,0.0,0.0,1
26026,-104.6818082,39.84196827,1.0,0.0,1
26027,-105.0557517,39.67541645,0.0,0.0,1
26028,-104.6817237,39.84401837,0.0,0.0,1
26029,-105.0558226,39.66758157,0.0,0.0,1
26030,-105.05715690000001,39.67905656,0.0,0.0,1
26031,-104.6812921,39.85291538,0.0,0.0,1
26032,-105.0593335,39.78963013,0.0,0.0,1
26033,-104.6812054,39.83169416,0.0,0.0,1
26034,-105.05857179999998,39.78401059,0.0,0.0,1
26035,-104.6811209,39.85171178,0.0,0.0,1
26036,-105.05873829999999,39.6394281,0.0,0.0,1
26037,-104.6811088,39.85000966,0.0,0.0,1
26038,-104.7695442,39.78818637,0.0,0.0,1
26039,-105.0797312,39.66729337,0.0,0.0,1
26040,-105.07978600000001,39.66584678,0.0,0.0,1
26041,-104.94019490000001,39.67254552,0.0,0.0,1
26042,-104.9473325,39.65307633,0.0,0.0,1
26043,-104.9401747,39.67419263,0.0,0.0,1
26044,-104.7715922,39.78697741,0.0,0.0,1
26045,-104.7715907,39.78677425,0.0,0.0,1
26046,-105.05296440000001,39.70419043,0.0,0.0,1
26047,-105.05296680000001,39.71050735,0.0,0.0,1
26048,-105.05296680000001,39.6430027,0.0,0.0,1
26049,-104.7715608,39.78383114,0.0,0.0,1
26050,-104.77150350000001,39.77565812,0.0,0.0,1
26051,-105.052998,39.69778852,0.0,0.0,1
26052,-105.053004,39.77273419,0.0,0.0,1
26053,-104.77148199999999,39.77942999,0.0,0.0,1
26054,-105.05301259999999,39.72060467,0.0,0.0,1
26055,-104.77177840000002,39.78755232,0.0,0.0,1
26056,-104.9473007,39.65982701,0.0,0.0,1
26057,-104.7718819,39.81732242,0.0,0.0,1
26058,-105.05302579999999,39.76596729,0.0,0.0,1
26059,-105.05302659999998,39.65257046,0.0,0.0,1
26060,-105.05303,39.73294472,0.0,0.0,1
26061,-105.0530321,39.64557534,0.0,0.0,1
26062,-104.772054,39.77266368,0.0,0.0,1
26063,-104.9401831,39.68916846,0.0,0.0,1
26064,-105.05305449999999,39.64316501,0.0,0.0,1
26065,-105.05306100000001,39.76880599,0.0,0.0,1
26066,-105.0530629,39.75456646,0.0,0.0,1
26067,-105.05293059999998,39.75355571,0.0,0.0,1
26068,-105.05292539999999,39.76497862,0.0,0.0,1
26069,-105.05287309999999,39.71349661,0.0,0.0,1
26070,-104.7718005,39.78268236,0.0,0.0,1
26071,-104.77180279999999,39.78246001,0.0,0.0,1
26072,-104.76634370000001,39.8015743,0.0,0.0,1
26073,-105.0528503,39.68193107,0.0,0.0,1
26074,-105.0528506,39.69917983,0.0,0.0,1
26075,-105.0528595,39.77809506,0.0,0.0,1
26076,-105.05287009999999,39.72288270000001,0.0,0.0,1
26077,-104.7672858,39.80100092,0.0,0.0,1
26078,-104.76722420000002,39.77830546,0.0,0.0,1
26079,-104.76712370000001,39.77294331,0.0,0.0,1
26080,-105.05278799999999,39.69004048,0.0,0.0,1
26081,-105.0527462,39.77856679999999,0.0,0.0,1
26082,-104.76664670000001,39.79472953,0.0,0.0,1
26083,-104.766616,39.80242428,0.0,0.0,1
26084,-104.7666101,39.80197402,0.0,0.0,1
26085,-105.0526973,39.73269913,0.0,0.0,1
26086,-104.77181750000001,39.79268895,1.0,0.0,1
26087,-104.7662383,39.77901858,0.0,0.0,1
26088,-104.76962459999999,39.78900221,0.0,0.0,1
26089,-104.76490390000001,39.78445413,0.0,0.0,1
26090,-105.05274440000001,39.69688161,0.0,0.0,1
26091,-105.05275159999998,39.70745651,0.0,0.0,1
26092,-105.05277509999999,39.71548107,1.0,0.0,1
26093,-104.7696381,39.78737161,0.0,0.0,1
26094,-105.05275449999999,39.72875714,0.0,0.0,1
26095,-105.05275759999999,39.69647261,0.0,0.0,1
26096,-104.9473664,39.75436745,0.0,0.0,1
26097,-104.94016370000001,39.78293339,0.0,0.0,1
26098,-104.7718234,39.8020503,0.0,0.0,1
26099,-104.94018319999999,39.68916572,0.0,0.0,1
26100,-104.77198220000001,39.79396376,0.0,0.0,1
26101,-104.7695312,39.7750886,0.0,0.0,1
26102,-104.9398994,39.66772878,0.0,0.0,1
26103,-105.0521189,39.67573211,0.0,0.0,1
26104,-105.052128,39.67429634,1.0,0.0,1
26105,-104.9392738,39.7416131,0.0,0.0,1
26106,-104.7701158,39.82486911,0.0,0.0,1
26107,-104.9472597,39.76609742,0.0,0.0,1
26108,-105.05218670000001,39.70798146,0.0,0.0,1
26109,-105.05218789999999,39.65711629,0.0,0.0,1
26110,-105.0521943,39.71680758,0.0,0.0,1
26111,-105.0522007,39.71748843,0.0,0.0,1
26112,-104.7701062,39.78000896,0.0,0.0,1
26113,-105.05220600000001,39.78013501,0.0,0.0,1
26114,-104.7706183,39.80362136,0.0,0.0,1
26115,-104.77006540000001,39.77196779,0.0,0.0,1
26116,-105.05224209999999,39.73829224,0.0,0.0,1
26117,-105.0522456,39.73829225,0.0,0.0,1
26118,-104.94725849999999,39.74008332,0.0,0.0,1
26119,-104.7700304,39.78079638,0.0,0.0,1
26120,-104.94724029999999,39.78886357,0.0,0.0,1
26121,-104.7700149,39.82088791,0.0,0.0,1
26122,-105.0519774,39.74020742,0.0,0.0,1
26123,-105.0519882,39.74074553,0.0,0.0,1
26124,-104.7700039,39.78402191,0.0,0.0,1
26125,-104.76983620000001,39.79260256,0.0,0.0,1
26126,-104.76977579999999,39.77620196,0.0,0.0,1
26127,-104.7697713,39.77423906,0.0,0.0,1
26128,-105.0520101,39.70836787,0.0,0.0,1
26129,-105.0520152,39.73039051,0.0,0.0,1
26130,-104.77023220000001,39.80447548,1.0,0.0,1
26131,-104.77028440000001,39.77417086,0.0,0.0,1
26132,-104.7702923,39.78707917,0.0,0.0,1
26133,-104.94728899999998,39.75110023,0.0,0.0,1
26134,-104.7719555,39.81194497,0.0,0.0,1
26135,-104.7718843,39.83113366,0.0,0.0,1
26136,-104.7719443,39.81370734,0.0,0.0,1
26137,-105.0528818,39.73722677,0.0,0.0,1
26138,-105.0528835,39.77990699,0.0,0.0,1
26139,-104.9472895,39.73209471,1.0,0.0,1
26140,-104.7719281,39.78272982,0.0,0.0,1
26141,-105.0528993,39.65694605,0.0,0.0,1
26142,-105.05292299999999,39.72128241,0.0,0.0,1
26143,-105.05290190000001,39.75415955,0.0,0.0,1
26144,-105.05290409999999,39.70026717,0.0,0.0,1
26145,-104.9398808,39.68608951,0.0,0.0,1
26146,-104.947272,39.68016712,0.0,0.0,1
26147,-104.94726010000001,39.77282327,0.0,0.0,1
26148,-105.05291270000001,39.77253893,0.0,0.0,1
26149,-105.0529216,39.7761654,0.0,0.0,1
26150,-105.05292209999999,39.68962096,0.0,0.0,1
26151,-104.947271,39.73894958,0.0,0.0,1
26152,-104.7719118,39.78600756,0.0,0.0,1
26153,-104.7719042,39.81551345,0.0,0.0,1
26154,-104.94727009999998,39.7395151,0.0,0.0,1
26155,-104.77146850000001,39.78107158,0.0,0.0,1
26156,-104.7714537,39.80337671,0.0,0.0,1
26157,-105.05209009999999,39.76208472,0.0,0.0,1
26158,-104.7705726,39.78065973,0.0,0.0,1
26159,-105.0520923,39.72221539,0.0,0.0,1
26160,-104.76730400000001,39.77441315,0.0,0.0,1
26161,-105.052848,39.68006699,0.0,0.0,1
26162,-104.9470345,39.7242914,0.0,0.0,1
26163,-105.05284540000001,39.71449853,0.0,0.0,1
26164,-105.07493219999999,39.643205,0.0,0.0,1
26165,-104.7688568,39.79711243,0.0,0.0,1
26166,-105.0753371,39.66199557,0.0,0.0,1
26167,-104.76881170000001,39.772783600000004,0.0,0.0,1
26168,-105.07565749999999,39.61838409,0.0,0.0,1
26169,-104.7688017,39.77988007,0.0,0.0,1
26170,-104.7687696,39.78159567,0.0,0.0,1
26171,-105.0786841,39.66715784,0.0,0.0,1
26172,-104.7676804,39.77380055,1.0,0.0,1
26173,-105.07680570000001,39.6387341,0.0,0.0,1
26174,-104.76758819999999,39.77581501,0.0,0.0,1
26175,-105.0774017,39.66185201,0.0,0.0,1
26176,-105.0778409,39.66263876,0.0,0.0,1
26177,-105.0783236,39.66802956,0.0,0.0,1
26178,-105.0784057,39.66500726,0.0,0.0,1
26179,-105.07842179999999,39.66468337,0.0,0.0,1
26180,-105.0784537,39.66233897,0.0,0.0,1
26181,-105.0786006,39.66745129,0.0,0.0,1
26182,-104.7661425,39.80073849,0.0,0.0,1
26183,-104.7661319,39.80174868,0.0,0.0,1
26184,-104.76612340000001,39.80188589,1.0,0.0,1
26185,-104.9470673,39.78372919,0.0,0.0,1
26186,-105.0848764,39.63338749,0.0,0.0,1
26187,-105.0851024,39.63659761,0.0,0.0,1
26188,-104.9470658,39.70950263,0.0,0.0,1
26189,-105.08587659999998,39.62874039,0.0,0.0,1
26190,-105.08600990000002,39.63565092,0.0,0.0,1
26191,-105.07456869999999,39.66687123,0.0,0.0,1
26192,-105.0739654,39.61818579,0.0,0.0,1
26193,-105.0737445,39.66746673,0.0,0.0,1
26194,-104.76916750000001,39.79017984,0.0,0.0,1
26195,-104.7694801,39.78136124,0.0,0.0,1
26196,-105.07995030000001,39.66807657,0.0,0.0,1
26197,-104.7694134,39.81199786,0.0,0.0,1
26198,-104.7692985,39.77318743,0.0,0.0,1
26199,-105.0801544,39.66958997,0.0,0.0,1
26200,-105.080216,39.66522787,0.0,0.0,1
26201,-105.0803095,39.66978544,0.0,0.0,1
26202,-104.7692234,39.78345428,0.0,0.0,1
26203,-104.94712,39.76080941,0.0,0.0,1
26204,-104.76919759999998,39.78047002,0.0,0.0,1
26205,-105.0807342,39.66648159,0.0,0.0,1
26206,-105.08075079999999,39.66607809,1.0,0.0,1
26207,-105.080954,39.66714125,0.0,0.0,1
26208,-105.07361440000001,39.63625449,0.0,0.0,1
26209,-105.08124270000002,39.66818001,0.0,0.0,1
26210,-104.7687194,39.77685701,0.0,0.0,1
26211,-104.769086,39.79697933,0.0,0.0,1
26212,-105.0813852,39.66275576,0.0,0.0,1
26213,-104.7690403,39.80271937,0.0,0.0,1
26214,-104.76895479999999,39.77918921,0.0,0.0,1
26215,-105.08150549999999,39.63839678,0.0,0.0,1
26216,-105.07918899999999,39.6635221,0.0,0.0,1
26217,-105.07917150000002,39.66346713,0.0,0.0,1
26218,-104.9471185,39.69469467,0.0,0.0,1
26219,-104.7688952,39.77876058,0.0,0.0,1
26220,-104.7688936,39.78403698,1.0,0.0,1
26221,-105.0861315,39.63550035,0.0,0.0,1
26222,-104.7659558,39.77167869,0.0,0.0,1
26223,-104.94705959999999,39.71434532,0.0,0.0,1
26224,-104.7662225,39.79207771,0.0,0.0,1
26225,-105.0830095,39.63864921,0.0,0.0,1
26226,-104.9470382,39.723369,0.0,0.0,1
26227,-105.0831281,39.63721931,0.0,0.0,1
26228,-104.76495820000001,39.78504744,0.0,0.0,1
26229,-104.7649365,39.78067135,0.0,0.0,1
26230,-105.0838769,39.63788084,0.0,0.0,1
26231,-105.08393729999999,39.63067725,0.0,0.0,1
26232,-104.9401565,39.671568,0.0,0.0,1
26233,-104.7653679,39.77515878,0.0,0.0,1
26234,-105.0549649,39.67567154,0.0,0.0,1
26235,-105.05489850000001,39.67550657,0.0,0.0,1
26236,-104.7661782,39.79733186,0.0,0.0,1
26237,-104.94015690000002,39.65815147,0.0,0.0,1
26238,-105.0828283,39.63269939,0.0,0.0,1
26239,-105.05281000000001,39.65311596,0.0,0.0,1
26240,-104.94703659999999,39.71816666,0.0,0.0,1
26241,-105.0528241,39.78754394,0.0,0.0,1
26242,-105.05283770000001,39.67498537,0.0,0.0,1
26243,-105.0528381,39.71172576,0.0,0.0,1
26244,-104.7674251,39.79585169,0.0,0.0,1
26245,-104.7674041,39.7852576,0.0,0.0,1
26246,-105.05283909999999,39.68871195,0.0,0.0,1
26247,-104.76740129999999,39.80051024,0.0,0.0,1
26248,-105.0528408,39.68677102,0.0,0.0,1
26249,-105.0528415,39.66100069,0.0,0.0,1
26250,-104.7673161,39.78448563,0.0,0.0,1
26251,-104.7650566,39.77838254,1.0,0.0,1
26252,-104.7652428,39.78403622,0.0,0.0,1
26253,-105.08623829999999,39.63544582,0.0,0.0,1
26254,-105.08772169999999,39.63679626,0.0,0.0,1
26255,-105.0865996,39.63860699,1.0,0.0,1
26256,-104.765913,39.78426002,0.0,0.0,1
26257,-104.765675,39.79576393,0.0,0.0,1
26258,-104.7656471,39.79197255,0.0,0.0,1
26259,-105.08722790000002,39.62957973,0.0,0.0,1
26260,-105.08726850000001,39.63838148,0.0,0.0,1
26261,-105.0872939,39.63285517,0.0,0.0,1
26262,-104.94705890000002,39.73878936,0.0,0.0,1
26263,-104.7655685,39.77298852,0.0,0.0,1
26264,-104.947056,39.7143453,0.0,0.0,1
26265,-105.08758540000001,39.62976767,0.0,0.0,1
26266,-105.08768899999998,39.62966371,0.0,0.0,1
26267,-105.0848754,39.62935181,0.0,0.0,1
26268,-105.0823473,39.63834762,0.0,0.0,1
26269,-104.76616209999999,39.78357525,0.0,0.0,1
26270,-105.08156890000001,39.6360964,0.0,0.0,1
26271,-105.082348,39.63823781,0.0,0.0,1
26272,-104.76541800000001,39.78565153,0.0,0.0,1
26273,-104.76535940000001,39.78683163,0.0,0.0,1
26274,-104.94705549999999,39.73967058,0.0,0.0,1
26275,-104.94705420000001,39.65864809,0.0,0.0,1
26276,-104.7653099,39.78068741,0.0,0.0,1
26277,-104.7652931,39.80469185,0.0,0.0,1
26278,-104.7652536,39.79386707,0.0,0.0,1
26279,-105.0819775,39.63008278,0.0,0.0,1
26280,-105.08197820000001,39.62995925,0.0,0.0,1
26281,-105.0365937,39.67947695,0.0,0.0,1
26282,-105.03659990000001,39.73289763,0.0,0.0,1
26283,-105.0366062,39.63560098,0.0,0.0,1
26284,-105.0427378,39.79110692,0.0,0.0,1
26285,-104.86883870000001,39.75900462,0.0,0.0,1
26286,-104.8719909,39.79823738,0.0,0.0,1
26287,-104.87205520000002,39.65444427,0.0,0.0,1
26288,-105.0428487,39.66772674,0.0,0.0,1
26289,-105.0428514,39.65857656,0.0,0.0,1
26290,-104.87522120000001,39.7592583,0.0,0.0,1
26291,-104.87507920000002,39.6965686,0.0,0.0,1
26292,-104.93978090000002,39.72842993,0.0,0.0,1
26293,-105.04286929999999,39.77094931,0.0,0.0,1
26294,-105.0428788,39.68929409,0.0,0.0,1
26295,-105.04289340000001,39.68595859,0.0,0.0,1
26296,-104.9395977,39.67481856,0.0,0.0,1
26297,-105.0429044,39.69955339,0.0,0.0,1
26298,-105.0429125,39.7130328,0.0,0.0,1
26299,-105.0429179,39.71329637,0.0,0.0,1
26300,-105.0429185,39.7148502,0.0,0.0,1
26301,-105.0429352,39.71992629,0.0,0.0,1
26302,-105.04293559999999,39.72040123,0.0,0.0,1
26303,-105.04293899999999,39.72152131,0.0,0.0,1
26304,-105.0429452,39.72275397,0.0,0.0,1
26305,-105.04296090000001,39.77381842,0.0,0.0,1
26306,-105.0428335,39.74152292,0.0,0.0,1
26307,-105.0427459,39.78387058,0.0,0.0,1
26308,-104.94743899999999,39.77539366,0.0,0.0,1
26309,-104.939608,39.74161743,0.0,0.0,1
26310,-105.0427129,39.73603193,0.0,0.0,1
26311,-104.87475320000001,39.75988448,0.0,0.0,1
26312,-105.0429725,39.76931081,0.0,0.0,1
26313,-105.04445359999998,39.66127321,0.0,0.0,1
26314,-105.03895520000002,39.650451600000004,0.0,0.0,1
26315,-104.8692743,39.65483021,0.0,0.0,1
26316,-104.93918049999999,39.76439284,0.0,0.0,1
26317,-104.9391909,39.68882606,0.0,0.0,1
26318,-105.03498859999999,39.70241315,0.0,0.0,1
26319,-104.9473807,39.72096848,0.0,0.0,1
26320,-105.03499920000002,39.71046788,0.0,0.0,1
26321,-104.86957179999999,39.76094122,0.0,0.0,1
26322,-105.03502820000001,39.68679527,0.0,0.0,1
26323,-105.03503319999999,39.66564533,0.0,0.0,1
26324,-105.03503429999999,39.7287763,0.0,0.0,1
26325,-105.0350352,39.70396443,0.0,0.0,1
26326,-104.9392024,39.67005076,0.0,0.0,1
26327,-105.03504029999999,39.70855733,0.0,0.0,1
26328,-104.86911070000001,39.76000261,0.0,0.0,1
26329,-105.0389445,39.69317981,0.0,0.0,1
26330,-105.0350452,39.78774412,0.0,0.0,1
26331,-105.03511609999998,39.72823031,0.0,0.0,1
26332,-104.8690213,39.67192149,0.0,0.0,1
26333,-105.03506759999999,39.78758498,0.0,0.0,1
26334,-104.8689719,39.75606515,0.0,0.0,1
26335,-105.0350723,39.751477,0.0,0.0,1
26336,-105.03509779999999,39.63818938,0.0,0.0,1
26337,-105.0351015,39.72292913,0.0,0.0,1
26338,-105.03510359999999,39.67755209,0.0,0.0,1
26339,-104.86888059999998,39.75908995,0.0,0.0,1
26340,-104.9473807,39.72412008,0.0,0.0,1
26341,-104.8688562,39.78433246,0.0,0.0,1
26342,-104.87468729999999,39.70066804,0.0,0.0,1
26343,-105.04273899999998,39.77838012,0.0,0.0,1
26344,-105.0352406,39.69979239,0.0,0.0,1
26345,-105.0427395,39.75866938,0.0,0.0,1
26346,-104.87534140000001,39.79288003,0.0,0.0,1
26347,-104.93971570000001,39.69252651,0.0,0.0,1
26348,-105.043277,39.71655916,0.0,0.0,1
26349,-104.9397298,39.7909172,0.0,0.0,1
26350,-105.04330130000001,39.76961955,0.0,0.0,1
26351,-105.0433183,39.70311564,0.0,0.0,1
26352,-104.87426609999999,39.75826492,0.0,0.0,1
26353,-105.0433459,39.78735658,0.0,0.0,1
26354,-105.04334650000001,39.66766005,0.0,0.0,1
26355,-105.0431842,39.77175214,0.0,0.0,1
26356,-105.04318390000002,39.7723451,0.0,0.0,1
26357,-105.0431753,39.71416488,0.0,0.0,1
26358,-104.8828567,39.6616065,0.0,0.0,1
26359,-105.0429939,39.70544514,0.0,0.0,1
26360,-104.874202,39.75548637,0.0,0.0,1
26361,-104.8730608,39.78287249,0.0,0.0,1
26362,-105.0430275,39.72811855,0.0,0.0,1
26363,-105.04304950000001,39.70128349,0.0,0.0,1
26364,-105.04306170000001,39.78727861,0.0,0.0,1
26365,-104.9475725,39.79457794,0.0,0.0,1
26366,-104.94758829999999,39.78444265,0.0,0.0,1
26367,-105.0431115,39.68793057,0.0,0.0,1
26368,-104.87255719999999,39.79819372,0.0,0.0,1
26369,-105.0431311,39.76024941,0.0,0.0,1
26370,-104.87250320000001,39.76089649,0.0,0.0,1
26371,-105.0431507,39.77634751,0.0,0.0,1
26372,-105.04315159999999,39.63318324,0.0,0.0,1
26373,-104.93965870000001,39.65872013,0.0,0.0,1
26374,-105.04320940000001,39.70947606,0.0,0.0,1
26375,-104.87538359999999,39.71906263,0.0,0.0,1
26376,-104.87493329999998,39.69939002,0.0,0.0,1
26377,-105.04274040000001,39.78743384,0.0,0.0,1
26378,-105.0427469,39.78207247,0.0,0.0,1
26379,-104.87467790000001,39.70093154,0.0,0.0,1
26380,-105.04274850000002,39.74093236,0.0,0.0,1
26381,-105.04275190000001,39.78021672,0.0,0.0,1
26382,-104.87467690000001,39.70343253,0.0,0.0,1
26383,-105.0427645,39.768478200000004,0.0,0.0,1
26384,-104.8746396,39.65935854,0.0,0.0,1
26385,-104.87448590000001,39.65388345,0.0,0.0,1
26386,-104.8743564,39.66164941,0.0,0.0,1
26387,-105.0428017,39.67003264,0.0,0.0,1
26388,-104.8742807,39.75663157,0.0,0.0,1
26389,-104.87528359999999,39.70753726,0.0,0.0,1
26390,-105.0432023,39.70892972,0.0,0.0,1
26391,-105.0429619,39.73273309,0.0,0.0,1
26392,-104.87571659999999,39.70840983,0.0,0.0,1
26393,-105.0433585,39.77831389999999,0.0,0.0,1
26394,-104.8756864,39.75654295,0.0,0.0,1
26395,-105.04318909999998,39.704949,0.0,0.0,1
26396,-105.04319009999999,39.71734947,0.0,0.0,1
26397,-104.87560490000001,39.71936579,0.0,0.0,1
26398,-105.0431929,39.70654128,0.0,0.0,1
26399,-104.9396585,39.76422491,0.0,0.0,1
26400,-104.87545,39.79546113,0.0,0.0,1
26401,-104.87543290000002,39.71992217,0.0,0.0,1
26402,-104.8754215,39.72439696,0.0,0.0,1
26403,-105.0352415,39.69965787,0.0,0.0,1
26404,-105.0352381,39.69909507,0.0,0.0,1
26405,-104.7614647,39.79476578,0.0,0.0,1
26406,-105.0349545,39.71024808,0.0,0.0,1
26407,-105.035772,39.74516294,0.0,0.0,1
26408,-104.87190149999999,39.65375711,0.0,0.0,1
26409,-104.87182479999998,39.69647439,0.0,0.0,1
26410,-105.03577609999999,39.78108437,0.0,0.0,1
26411,-104.94743700000001,39.73909037,0.0,0.0,1
26412,-104.8716946,39.78960752,0.0,0.0,1
26413,-104.8715648,39.65368118,0.0,0.0,1
26414,-104.87145759999999,39.79817963,0.0,0.0,1
26415,-104.8714366,39.77274484,0.0,0.0,1
26416,-105.03578759999999,39.75301441,0.0,0.0,1
26417,-105.03578859999999,39.69700258,0.0,0.0,1
26418,-105.0357888,39.75392035,1.0,0.0,1
26419,-105.035261,39.71066383,0.0,0.0,1
26420,-105.03525819999999,39.71860044,0.0,0.0,1
26421,-104.871435,39.76022918,0.0,0.0,1
26422,-105.0352551,39.71584417,0.0,0.0,1
26423,-104.8708882,39.65347441,0.0,0.0,1
26424,-105.03493049999999,39.73424995,0.0,0.0,1
26425,-105.0349314,39.76145814,0.0,0.0,1
26426,-104.9474352,39.78490587,0.0,0.0,1
26427,-105.0349381,39.79048341,0.0,0.0,1
26428,-105.0349453,39.705729299999994,0.0,0.0,1
26429,-104.93916000000002,39.73404931,0.0,0.0,1
26430,-105.03494579999999,39.7646564,0.0,0.0,1
26431,-104.8711928,39.66547604,0.0,0.0,1
26432,-105.0349497,39.77693033,0.0,0.0,1
26433,-105.034952,39.78730726,0.0,0.0,1
26434,-104.93913300000001,39.68851007,0.0,0.0,1
26435,-105.03575729999999,39.70549367,0.0,0.0,1
26436,-104.870879,39.65331238,0.0,0.0,1
